timestamp ,longitude ,latitude ,altitude ,RH ,Temperature ,iAQ-Core status ,CO2 ppm ,TVOC ppb ,PM 2.5 (ug/m3) ,PM 10 (ug/m3) 
2019-02-28 14:56:02,10.43745756233918,63.42224532907768,104.199997,19.378662,25.137939000000003,0,450,125,1,2
2019-02-28 14:57:17,10.437572153898207,63.42230262485718,104.599998,19.40918,25.137939000000003,0,459,128,1,2
2019-02-28 14:58:33,10.43745756233918,63.42230262485718,103.300003,19.268798999999998,25.14801,0,456,127,1,2
2019-02-28 14:59:44,10.437514858118695,63.42218803329817,102.699997,19.250488,25.168152,0,457,127,1,2
2019-02-28 15:00:59,10.43745756233918,63.42230262485718,102.400002,19.30542,25.14801,0,451,126,1,2
2019-02-28 15:02:14,10.43728567500064,63.42241721641621,100.400002,19.195557,25.158081,0,450,125,1,2
2019-02-28 15:03:30,10.437342970780154,63.42241721641621,100.400002,19.268798999999998,25.158081,0,450,125,1,2
2019-02-28 15:04:41,10.437400266559667,63.42241721641621,101.0,19.195557,25.158081,0,454,127,1,2
2019-02-28 15:05:52,10.437400266559667,63.42247451219573,100.900002,19.268798999999998,25.168152,0,456,127,1,2
2019-02-28 15:07:07,10.437400266559667,63.42241721641621,101.0,19.219970999999997,25.178223000000003,0,450,125,1,2
2019-02-28 15:08:23,10.437342970780154,63.42235992063671,99.900002,19.116211,25.188292999999998,0,462,129,1,2
2019-02-28 15:09:38,10.437629449677722,63.42241721641621,100.199997,19.165039,25.188292999999998,0,451,126,1,2
2019-02-28 15:10:49,10.437400266559667,63.42235992063671,96.400002,19.067383,25.198364,0,455,127,1,2
2019-02-28 15:12:04,10.437514858118695,63.42230262485718,96.199997,19.042969,25.198364,0,453,126,1,2
2019-02-28 15:13:20,10.437629449677722,63.42213073751864,99.5,18.945312,25.218506,0,451,126,1,2
2019-02-28 15:14:35,10.437686745457231,63.42218803329817,99.0,18.87207,25.228576999999998,0,450,125,1,2
2019-02-28 15:15:46,10.437572153898207,63.421844258621086,98.699997,18.87207,25.228576999999998,0,450,125,1,2
2019-02-28 15:17:02,10.437686745457231,63.42224532907768,100.900002,18.75,25.248718,0,457,127,1,2
2019-02-28 15:18:17,10.437572153898207,63.42224532907768,100.800003,18.75,25.248718,0,453,126,1,2
2019-02-28 15:19:32,10.437744041236746,63.42230262485718,101.599998,18.75,25.238647,0,450,125,1,2
2019-02-28 15:20:43,10.437686745457231,63.42224532907768,101.599998,18.774414,25.228576999999998,0,455,127,0,1
2019-02-28 15:21:59,10.437686745457231,63.42213073751864,101.800003,18.817139,25.248718,0,450,125,1,2
2019-02-28 15:23:14,10.437572153898207,63.42218803329817,103.099998,18.817139,25.248718,0,450,125,1,2
2019-02-28 15:24:29,10.437629449677722,63.42218803329817,106.699997,18.737793,25.248718,0,461,128,1,2
2019-02-28 15:25:40,10.437056491882588,63.42207344173914,111.699997,18.75,25.742188,0,450,125,1,2
2019-02-28 15:26:52,10.437915928575286,63.42230262485718,116.599998,18.87207,25.238647,0,451,126,1,2
2019-02-28 15:28:07,10.437629449677722,63.42230262485718,112.300003,18.75,25.742188,0,462,129,1,2
2019-02-28 15:29:22,10.437572153898207,63.42235992063671,106.300003,18.768310999999997,25.742188,0,453,126,1,2
2019-02-28 15:30:38,10.437514858118695,63.42230262485718,96.599998,18.731689000000003,25.742188,0,454,127,1,2
2019-02-28 15:31:49,10.437514858118695,63.42224532907768,95.699997,18.841553,25.238647,0,456,127,1,2
2019-02-28 15:33:04,10.437629449677722,63.42218803329817,94.900002,18.87207,25.228576999999998,0,455,127,1,2
2019-02-28 15:34:19,10.437629449677722,63.42224532907768,95.400002,18.859863,25.238647,0,456,127,1,2
2019-02-28 15:35:35,10.437686745457231,63.42230262485718,96.699997,18.878173999999998,25.228576999999998,0,461,128,1,2
2019-02-28 15:36:46,10.437629449677722,63.42207344173914,104.699997,18.896484,25.228576999999998,0,463,129,1,2
2019-02-28 15:38:01,10.437686745457231,63.42213073751864,103.599998,18.884276999999997,25.238647,0,452,126,1,2
2019-02-28 15:39:16,10.437744041236746,63.42241721641621,107.599998,18.817139,25.238647,0,457,127,1,2
2019-02-28 15:40:32,10.437915928575286,63.42230262485718,108.800003,18.786621,25.238647,0,455,127,1,2
2019-02-28 15:41:43,10.437342970780154,63.42213073751864,109.800003,18.859863,25.228576999999998,0,457,127,1,2
2019-02-28 15:42:54,10.437629449677722,63.42224532907768,112.5,18.811035,25.238647,0,455,127,1,2
2019-02-28 15:44:09,10.437915928575286,63.42247451219573,110.400002,18.878173999999998,25.238647,0,460,128,1,2
2019-02-28 15:45:25,10.437572153898207,63.42207344173914,112.599998,18.884276999999997,25.238647,0,450,125,1,2
2019-02-28 15:46:40,10.437915928575286,63.42253180797525,114.300003,18.804932,25.742188,0,454,127,1,2
2019-02-28 15:47:51,10.43820240747285,63.42230262485718,115.900002,18.817139,25.238647,0,454,127,1,2
2019-02-28 15:49:07,10.437514858118695,63.42224532907768,122.300003,18.786621,25.248718,0,452,126,1,2
2019-02-28 15:50:22,10.437572153898207,63.42218803329817,122.699997,18.75,25.742188,0,452,126,1,2
2019-02-28 15:51:37,10.437514858118695,63.42224532907768,120.0,18.774414,25.248718,0,450,125,1,2
2019-02-28 15:52:48,10.438660773708957,63.421385892384976,130.899994,18.835449,25.238647,0,465,130,1,2
2019-02-28 15:54:04,10.437514858118695,63.42224532907768,138.100006,18.878173999999998,25.218506,0,450,125,1,2
2019-02-28 15:55:19,10.437744041236746,63.42241721641621,138.300003,18.927001999999998,25.208435,0,450,125,1,2
